DeliveryDate,WeekNumber,CategoryId,RetailerId,Sold
2021-03-01,9,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,42.0
2021-03-02,9,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,78.0
2021-03-03,9,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,57.0
2021-03-04,9,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,67.0
2021-03-05,9,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,79.0
2021-03-07,9,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,68.0
2021-03-08,10,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,59.0
2021-03-09,10,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,63.0
2021-03-10,10,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,69.0
2021-03-11,10,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,52.0
2021-03-12,10,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,68.0
2021-03-13,10,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,57.0
2021-03-14,10,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,78.0
2021-03-15,11,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,74.0
2021-03-16,11,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,67.0
2021-03-17,11,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,42.0
2021-03-18,11,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,50.0
2021-03-19,11,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,55.0
2021-03-20,11,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,59.0
2021-03-21,11,7,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,
2021-03-01,9,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,37.0
2021-03-02,9,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,32.0
2021-03-03,9,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,47.0
2021-03-04,9,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,43.0
2021-03-05,9,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,43.0
2021-03-07,9,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,52.0
2021-03-08,10,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,40.0
2021-03-09,10,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,39.0
2021-03-10,10,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,45.0
2021-03-11,10,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,36.0
2021-03-12,10,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,44.0
2021-03-13,10,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,56.0
2021-03-14,10,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,62.0
2021-03-15,11,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,54.0
2021-03-16,11,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,35.0
2021-03-17,11,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,56.0
2021-03-18,11,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,46.0
2021-03-19,11,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,42.0
2021-03-20,11,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,59.0
2021-03-21,11,7,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,67.0
2021-03-02,9,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,64.0
2021-03-03,9,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,49.0
2021-03-04,9,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,47.0
2021-03-05,9,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,44.0
2021-03-07,9,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,65.0
2021-03-08,10,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,60.0
2021-03-09,10,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,50.0
2021-03-10,10,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,63.0
2021-03-11,10,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,52.0
2021-03-12,10,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,62.0
2021-03-13,10,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,46.0
2021-03-14,10,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,51.0
2021-03-15,11,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,59.0
2021-03-16,11,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,35.0
2021-03-17,11,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,61.0
2021-03-18,11,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,41.0
2021-03-19,11,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,44.0
2021-03-20,11,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,53.0
2021-03-21,11,8,A5E1D39C-8CEB-4AC3-8A52-AD5E89AF9454,
2021-03-01,9,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,91.0
2021-03-02,9,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,77.0
2021-03-03,9,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,74.0
2021-03-04,9,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,75.0
2021-03-05,9,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,70.0
2021-03-07,9,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,84.0
2021-03-08,10,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,75.0
2021-03-09,10,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,83.0
2021-03-10,10,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,74.0
2021-03-11,10,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,98.0
2021-03-12,10,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,67.0
2021-03-13,10,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,59.0
2021-03-14,10,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,85.0
2021-03-15,11,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,97.0
2021-03-16,11,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,70.0
2021-03-17,11,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,72.0
2021-03-18,11,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,80.0
2021-03-19,11,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,67.0
2021-03-20,11,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,69.0
2021-03-21,11,8,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,8,5D65A336-F7B4-434A-95C2-8E916961B688,1173.0
2021-03-02,9,8,5D65A336-F7B4-434A-95C2-8E916961B688,1237.0
2021-03-03,9,8,5D65A336-F7B4-434A-95C2-8E916961B688,946.0
2021-03-04,9,8,5D65A336-F7B4-434A-95C2-8E916961B688,1241.0
2021-03-05,9,8,5D65A336-F7B4-434A-95C2-8E916961B688,1221.0
2021-03-07,9,8,5D65A336-F7B4-434A-95C2-8E916961B688,1134.0
2021-03-08,10,8,5D65A336-F7B4-434A-95C2-8E916961B688,1220.0
2021-03-09,10,8,5D65A336-F7B4-434A-95C2-8E916961B688,1240.0
2021-03-10,10,8,5D65A336-F7B4-434A-95C2-8E916961B688,1025.0
2021-03-11,10,8,5D65A336-F7B4-434A-95C2-8E916961B688,1146.0
2021-03-12,10,8,5D65A336-F7B4-434A-95C2-8E916961B688,1160.0
2021-03-13,10,8,5D65A336-F7B4-434A-95C2-8E916961B688,1047.0
2021-03-14,10,8,5D65A336-F7B4-434A-95C2-8E916961B688,1089.0
2021-03-15,11,8,5D65A336-F7B4-434A-95C2-8E916961B688,1117.0
2021-03-16,11,8,5D65A336-F7B4-434A-95C2-8E916961B688,1171.0
2021-03-17,11,8,5D65A336-F7B4-434A-95C2-8E916961B688,1054.0
2021-03-18,11,8,5D65A336-F7B4-434A-95C2-8E916961B688,1098.0
2021-03-19,11,8,5D65A336-F7B4-434A-95C2-8E916961B688,1063.0
2021-03-20,11,8,5D65A336-F7B4-434A-95C2-8E916961B688,1027.0
2021-03-21,11,8,5D65A336-F7B4-434A-95C2-8E916961B688,
2021-03-01,9,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,10.0
2021-03-02,9,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,15.0
2021-03-03,9,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,21.0
2021-03-04,9,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,5.0
2021-03-05,9,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,23.0
2021-03-07,9,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,21.0
2021-03-08,10,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,16.0
2021-03-09,10,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,9.0
2021-03-10,10,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,9.0
2021-03-11,10,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,14.0
2021-03-12,10,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,10.0
2021-03-13,10,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,9.0
2021-03-14,10,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,15.0
2021-03-15,11,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,11.0
2021-03-16,11,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,13.0
2021-03-17,11,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,9.0
2021-03-18,11,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,13.0
2021-03-19,11,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,13.0
2021-03-20,11,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,10.0
2021-03-21,11,9,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,9,5D65A336-F7B4-434A-95C2-8E916961B688,110.0
2021-03-02,9,9,5D65A336-F7B4-434A-95C2-8E916961B688,123.0
2021-03-03,9,9,5D65A336-F7B4-434A-95C2-8E916961B688,95.0
2021-03-04,9,9,5D65A336-F7B4-434A-95C2-8E916961B688,114.0
2021-03-05,9,9,5D65A336-F7B4-434A-95C2-8E916961B688,188.0
2021-03-07,9,9,5D65A336-F7B4-434A-95C2-8E916961B688,172.0
2021-03-08,10,9,5D65A336-F7B4-434A-95C2-8E916961B688,91.0
2021-03-09,10,9,5D65A336-F7B4-434A-95C2-8E916961B688,134.0
2021-03-10,10,9,5D65A336-F7B4-434A-95C2-8E916961B688,113.0
2021-03-11,10,9,5D65A336-F7B4-434A-95C2-8E916961B688,145.0
2021-03-12,10,9,5D65A336-F7B4-434A-95C2-8E916961B688,182.0
2021-03-13,10,9,5D65A336-F7B4-434A-95C2-8E916961B688,220.0
2021-03-14,10,9,5D65A336-F7B4-434A-95C2-8E916961B688,182.0
2021-03-15,11,9,5D65A336-F7B4-434A-95C2-8E916961B688,122.0
2021-03-16,11,9,5D65A336-F7B4-434A-95C2-8E916961B688,124.0
2021-03-17,11,9,5D65A336-F7B4-434A-95C2-8E916961B688,122.0
2021-03-18,11,9,5D65A336-F7B4-434A-95C2-8E916961B688,135.0
2021-03-19,11,9,5D65A336-F7B4-434A-95C2-8E916961B688,197.0
2021-03-20,11,9,5D65A336-F7B4-434A-95C2-8E916961B688,205.0
2021-03-21,11,9,5D65A336-F7B4-434A-95C2-8E916961B688,
2021-03-01,9,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1320.0
2021-03-02,9,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1213.0
2021-03-03,9,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1219.0
2021-03-04,9,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1198.0
2021-03-05,9,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1272.0
2021-03-07,9,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1805.0
2021-03-08,10,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1315.0
2021-03-09,10,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1248.0
2021-03-10,10,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1313.0
2021-03-11,10,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1359.0
2021-03-12,10,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1303.0
2021-03-13,10,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1667.0
2021-03-14,10,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1961.0
2021-03-15,11,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1396.0
2021-03-16,11,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1467.0
2021-03-17,11,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1394.0
2021-03-18,11,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1399.0
2021-03-19,11,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1601.0
2021-03-20,11,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,1882.0
2021-03-21,11,10,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,10,5D65A336-F7B4-434A-95C2-8E916961B688,11489.0
2021-03-02,9,10,5D65A336-F7B4-434A-95C2-8E916961B688,11306.0
2021-03-03,9,10,5D65A336-F7B4-434A-95C2-8E916961B688,9460.0
2021-03-04,9,10,5D65A336-F7B4-434A-95C2-8E916961B688,10630.0
2021-03-05,9,10,5D65A336-F7B4-434A-95C2-8E916961B688,11788.0
2021-03-07,9,10,5D65A336-F7B4-434A-95C2-8E916961B688,13869.0
2021-03-08,10,10,5D65A336-F7B4-434A-95C2-8E916961B688,12103.0
2021-03-09,10,10,5D65A336-F7B4-434A-95C2-8E916961B688,11413.0
2021-03-10,10,10,5D65A336-F7B4-434A-95C2-8E916961B688,10173.0
2021-03-11,10,10,5D65A336-F7B4-434A-95C2-8E916961B688,10477.0
2021-03-12,10,10,5D65A336-F7B4-434A-95C2-8E916961B688,11284.0
2021-03-13,10,10,5D65A336-F7B4-434A-95C2-8E916961B688,13188.0
2021-03-14,10,10,5D65A336-F7B4-434A-95C2-8E916961B688,13774.0
2021-03-15,11,10,5D65A336-F7B4-434A-95C2-8E916961B688,11019.0
2021-03-16,11,10,5D65A336-F7B4-434A-95C2-8E916961B688,11466.0
2021-03-17,11,10,5D65A336-F7B4-434A-95C2-8E916961B688,10947.0
2021-03-18,11,10,5D65A336-F7B4-434A-95C2-8E916961B688,10906.0
2021-03-19,11,10,5D65A336-F7B4-434A-95C2-8E916961B688,11452.0
2021-03-20,11,10,5D65A336-F7B4-434A-95C2-8E916961B688,12893.0
2021-03-21,11,10,5D65A336-F7B4-434A-95C2-8E916961B688,
2021-03-01,9,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,46.0
2021-03-02,9,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,43.0
2021-03-03,9,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,50.0
2021-03-04,9,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,55.0
2021-03-05,9,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,85.0
2021-03-07,9,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,72.0
2021-03-08,10,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,59.0
2021-03-09,10,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,36.0
2021-03-10,10,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,57.0
2021-03-11,10,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,46.0
2021-03-12,10,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,84.0
2021-03-13,10,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,92.0
2021-03-14,10,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,80.0
2021-03-15,11,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,51.0
2021-03-16,11,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,74.0
2021-03-17,11,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,68.0
2021-03-18,11,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,52.0
2021-03-19,11,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,98.0
2021-03-20,11,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,117.0
2021-03-21,11,11,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,11,5D65A336-F7B4-434A-95C2-8E916961B688,265.0
2021-03-02,9,11,5D65A336-F7B4-434A-95C2-8E916961B688,232.0
2021-03-03,9,11,5D65A336-F7B4-434A-95C2-8E916961B688,230.0
2021-03-04,9,11,5D65A336-F7B4-434A-95C2-8E916961B688,302.0
2021-03-05,9,11,5D65A336-F7B4-434A-95C2-8E916961B688,475.0
2021-03-07,9,11,5D65A336-F7B4-434A-95C2-8E916961B688,488.0
2021-03-08,10,11,5D65A336-F7B4-434A-95C2-8E916961B688,232.0
2021-03-09,10,11,5D65A336-F7B4-434A-95C2-8E916961B688,276.0
2021-03-10,10,11,5D65A336-F7B4-434A-95C2-8E916961B688,284.0
2021-03-11,10,11,5D65A336-F7B4-434A-95C2-8E916961B688,291.0
2021-03-12,10,11,5D65A336-F7B4-434A-95C2-8E916961B688,408.0
2021-03-13,10,11,5D65A336-F7B4-434A-95C2-8E916961B688,623.0
2021-03-14,10,11,5D65A336-F7B4-434A-95C2-8E916961B688,426.0
2021-03-15,11,11,5D65A336-F7B4-434A-95C2-8E916961B688,225.0
2021-03-16,11,11,5D65A336-F7B4-434A-95C2-8E916961B688,306.0
2021-03-17,11,11,5D65A336-F7B4-434A-95C2-8E916961B688,329.0
2021-03-18,11,11,5D65A336-F7B4-434A-95C2-8E916961B688,352.0
2021-03-19,11,11,5D65A336-F7B4-434A-95C2-8E916961B688,481.0
2021-03-20,11,11,5D65A336-F7B4-434A-95C2-8E916961B688,619.0
2021-03-21,11,11,5D65A336-F7B4-434A-95C2-8E916961B688,
2021-03-01,9,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-02,9,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-03,9,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,2.0
2021-03-04,9,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,2.0
2021-03-05,9,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-07,9,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,1.0
2021-03-08,10,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-09,10,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-10,10,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,1.0
2021-03-11,10,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-12,10,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-13,10,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,4.0
2021-03-14,10,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,2.0
2021-03-15,11,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-16,11,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-17,11,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-18,11,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-19,11,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,0.0
2021-03-20,11,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,1.0
2021-03-21,11,12,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,6.0
2021-03-02,9,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,7.0
2021-03-03,9,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,3.0
2021-03-04,9,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,2.0
2021-03-05,9,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,14.0
2021-03-07,9,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,5.0
2021-03-08,10,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,8.0
2021-03-09,10,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,10.0
2021-03-10,10,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,7.0
2021-03-11,10,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,6.0
2021-03-12,10,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,17.0
2021-03-13,10,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,17.0
2021-03-14,10,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,9.0
2021-03-15,11,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,10.0
2021-03-16,11,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,14.0
2021-03-17,11,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,8.0
2021-03-18,11,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,3.0
2021-03-19,11,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,10.0
2021-03-20,11,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,19.0
2021-03-21,11,13,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,13,5D65A336-F7B4-434A-95C2-8E916961B688,103.0
2021-03-02,9,13,5D65A336-F7B4-434A-95C2-8E916961B688,99.0
2021-03-03,9,13,5D65A336-F7B4-434A-95C2-8E916961B688,130.0
2021-03-04,9,13,5D65A336-F7B4-434A-95C2-8E916961B688,140.0
2021-03-05,9,13,5D65A336-F7B4-434A-95C2-8E916961B688,259.0
2021-03-07,9,13,5D65A336-F7B4-434A-95C2-8E916961B688,188.0
2021-03-08,10,13,5D65A336-F7B4-434A-95C2-8E916961B688,107.0
2021-03-09,10,13,5D65A336-F7B4-434A-95C2-8E916961B688,112.0
2021-03-10,10,13,5D65A336-F7B4-434A-95C2-8E916961B688,134.0
2021-03-11,10,13,5D65A336-F7B4-434A-95C2-8E916961B688,169.0
2021-03-12,10,13,5D65A336-F7B4-434A-95C2-8E916961B688,236.0
2021-03-13,10,13,5D65A336-F7B4-434A-95C2-8E916961B688,330.0
2021-03-14,10,13,5D65A336-F7B4-434A-95C2-8E916961B688,217.0
2021-03-15,11,13,5D65A336-F7B4-434A-95C2-8E916961B688,123.0
2021-03-16,11,13,5D65A336-F7B4-434A-95C2-8E916961B688,143.0
2021-03-17,11,13,5D65A336-F7B4-434A-95C2-8E916961B688,194.0
2021-03-18,11,13,5D65A336-F7B4-434A-95C2-8E916961B688,170.0
2021-03-19,11,13,5D65A336-F7B4-434A-95C2-8E916961B688,236.0
2021-03-20,11,13,5D65A336-F7B4-434A-95C2-8E916961B688,398.0
2021-03-21,11,13,5D65A336-F7B4-434A-95C2-8E916961B688,
2021-03-01,9,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,12.0
2021-03-02,9,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,14.0
2021-03-03,9,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,15.0
2021-03-04,9,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,21.0
2021-03-05,9,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,23.0
2021-03-07,9,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,21.0
2021-03-08,10,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,17.0
2021-03-09,10,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,9.0
2021-03-10,10,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,19.0
2021-03-11,10,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,9.0
2021-03-12,10,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,20.0
2021-03-13,10,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,17.0
2021-03-14,10,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,18.0
2021-03-15,11,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,14.0
2021-03-16,11,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,10.0
2021-03-17,11,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,7.0
2021-03-18,11,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,24.0
2021-03-19,11,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,23.0
2021-03-20,11,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,30.0
2021-03-21,11,14,18D491CB-3910-4BF2-A450-A67E8730A2B3,
2021-03-01,9,14,5D65A336-F7B4-434A-95C2-8E916961B688,20.0
2021-03-02,9,14,5D65A336-F7B4-434A-95C2-8E916961B688,21.0
2021-03-03,9,14,5D65A336-F7B4-434A-95C2-8E916961B688,14.0
2021-03-04,9,14,5D65A336-F7B4-434A-95C2-8E916961B688,28.0
2021-03-05,9,14,5D65A336-F7B4-434A-95C2-8E916961B688,38.0
2021-03-07,9,14,5D65A336-F7B4-434A-95C2-8E916961B688,29.0
2021-03-08,10,14,5D65A336-F7B4-434A-95C2-8E916961B688,10.0
2021-03-09,10,14,5D65A336-F7B4-434A-95C2-8E916961B688,14.0
2021-03-10,10,14,5D65A336-F7B4-434A-95C2-8E916961B688,12.0
2021-03-11,10,14,5D65A336-F7B4-434A-95C2-8E916961B688,21.0
2021-03-12,10,14,5D65A336-F7B4-434A-95C2-8E916961B688,44.0
2021-03-13,10,14,5D65A336-F7B4-434A-95C2-8E916961B688,74.0
2021-03-14,10,14,5D65A336-F7B4-434A-95C2-8E916961B688,34.0
2021-03-15,11,14,5D65A336-F7B4-434A-95C2-8E916961B688,19.0
2021-03-16,11,14,5D65A336-F7B4-434A-95C2-8E916961B688,25.0
2021-03-17,11,14,5D65A336-F7B4-434A-95C2-8E916961B688,19.0
2021-03-18,11,14,5D65A336-F7B4-434A-95C2-8E916961B688,15.0
2021-03-19,11,14,5D65A336-F7B4-434A-95C2-8E916961B688,45.0
2021-03-20,11,14,5D65A336-F7B4-434A-95C2-8E916961B688,72.0
2021-03-21,11,14,5D65A336-F7B4-434A-95C2-8E916961B688,
2021-03-01,9,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,831.0
2021-03-02,9,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,697.0
2021-03-03,9,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,596.0
2021-03-04,9,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,661.0
2021-03-05,9,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,757.0
2021-03-07,9,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,1312.0
2021-03-08,10,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,894.0
2021-03-09,10,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,770.0
2021-03-10,10,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,661.0
2021-03-11,10,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,616.0
2021-03-12,10,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,711.0
2021-03-13,10,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,900.0
2021-03-14,10,15,18D491CB-3910-4BF2-A450-A67E8730A2B3,1217.0
